0		15.73
1		15.70
2		15.65
3		15.65
4		15.70
5		15.68
6		15.68
7		15.73
8		15.65
9		15.75
10		15.68
11		15.73
12		15.70
13		15.68
14		15.63
15		15.70
16		15.63
17		15.63
18		15.70
19		15.63
20		15.65
21		15.60
22		15.60
23		15.68
24		15.70
25		15.63
26		15.68
27		15.73
28		15.65
29		15.70
30		15.70
31		15.48
32		15.68
33		15.73
34		15.60
35		15.75
36		15.90
37		15.68
38		15.70
39		15.73
40		15.65
41		15.78
42		15.73
43		15.70
44		15.75
45		15.68
46		15.65
47		15.80
48		15.70
49		15.75
50		15.78
51		15.93
52		15.78
53		15.75
54		15.60
55		15.73
56		15.80
57		15.73
58		15.85
59		15.90
60		15.90
61		16.03
62		16.00
63		16.03
64		16.10
65		16.05
66		16.10
67		16.15
68		16.15
69		16.20
70		16.25
71		16.10
72		16.10
73		16.15
74		16.15
75		16.10
76		16.15
77		15.98
78		15.95
79		16.00
80		15.68
81		15.98
82		15.93
83		15.93
84		15.85
85		15.88
86		15.80
87		15.85
88		15.85
89		15.88
90		15.83
91		15.80
92		15.75
93		15.83
94		15.80
95		15.78
96		15.75
97		15.90
98		15.75
99		15.45
100		15.75
101		15.78
102		15.53
103		15.68
104		15.75
105		15.78
106		15.75
107		15.78
108		15.88
109		15.75
110		15.80
111		15.73
112		15.73
113		15.80
114		15.65
115		15.73
116		15.80
117		15.83
118		15.75
119		15.75
120		15.78
121		15.78
122		15.58
123		16.22
124		15.73
125		15.80
126		15.53
127		15.73
128		15.78
129		15.70
130		15.73
131		15.78
132		15.70
133		15.75
134		15.78
135		15.70
136		15.80
137		15.58
138		15.70
139		15.73
140		15.78
141		15.75
142		15.78
143		15.48
144		15.68
145		15.78
146		15.75
147		15.75
148		15.83
149		15.78
150		15.80
151		15.60
152		15.73
153		15.68
154		15.78
155		15.70
156		15.73
157		15.68
158		15.85
159		15.70
160		15.70
161		15.63
162		15.73
163		15.25
164		15.68
165		15.78
166		15.78
167		15.75
168		15.85
169		15.78
170		15.83
171		15.85
172		15.85
173		15.83
174		15.88
175		15.83
176		15.78
177		16.00
178		15.78
179		15.75
180		15.80
181		15.75
182		15.75
183		15.78
184		16.08
185		15.73
186		15.70
187		15.65
188		15.70
189		15.70
190		15.55
191		15.68
192		15.65
193		15.60
194		15.70
195		15.68
196		15.68
197		15.73
198		15.70
199		15.68
200		15.78
201		15.70
202		15.68
203		15.70
204		15.68
205		15.70
206		15.75
207		15.68
208		15.68
209		15.73
210		15.70
211		15.75
212		15.78
213		15.70
214		15.78
215		15.93
216		15.63
217		15.80
218		15.80
219		15.73
220		15.80
221		15.78
222		15.75
223		15.85
224		15.78
225		15.80
226		15.78
227		15.78
228		15.75
229		15.85
230		15.70
231		15.70
232		15.88
233		15.70
234		15.73
235		15.83
236		15.70
237		15.68
238		15.73
239		15.73
240		15.73
241		15.75
242		15.65
243		15.73
244		15.70
245		15.68
246		15.75
247		15.65
248		15.73
249		15.73
250		15.73
251		15.73
252		15.78
253		15.60
254		15.70
255		15.75
256		15.70
257		15.70
258		15.75
259		15.80
260		15.83
261		16.27
262		15.73
263		15.78
264		15.78
265		15.95
266		15.68
267		15.78
268		15.73
269		15.78
270		15.78
271		15.78
272		15.78
273		15.75
274		15.73
275		15.80
276		15.80
277		15.73
278		15.80
279		15.85
280		15.75
281		15.80
282		15.75
283		15.73
284		15.95
285		15.68
286		15.70
287		15.90
288		15.68
289		15.65
290		15.68
291		15.63
292		15.68
293		15.50
294		15.60
295		15.63
296		15.63
297		15.50
298		15.65
299		15.85
300		15.60
301		15.70
302		15.68
303		15.65
304		15.70
305		15.88
306		15.65
307		15.70
308		16.03
309		15.65
310		15.75
311		15.58
312		15.70
313		15.70
314		15.63
315		15.68
316		15.73
317		15.25
318		15.65
319		15.68
320		15.55
321		15.70
322		15.63
323		15.55
324		15.65
325		15.68
326		15.63
327		15.63
328		15.65
329		15.68
330		15.65
331		15.58
332		15.60
333		15.63
334		15.60
335		15.60
336		15.63
337		15.63
338		15.63
339		15.73
340		15.58
341		15.65
342		15.63
343		15.55
344		15.60
345		15.63
346		15.58
347		15.68
