0		15.68
1		15.70
2		15.73
3		15.68
4		15.68
5		15.75
6		15.70
7		15.73
8		15.75
9		15.68
10		15.73
11		15.70
12		15.70
13		15.73
14		15.80
15		15.70
16		15.78
17		15.73
18		15.68
19		15.78
20		15.78
21		15.78
22		15.83
23		15.73
24		15.75
25		15.90
26		15.80
27		15.80
28		15.88
29		15.83
30		15.88
31		15.95
32		16.27
33		15.98
34		15.95
35		15.88
36		16.03
37		15.98
38		15.88
39		15.95
40		16.00
41		15.95
42		16.08
43		16.30
44		16.08
45		16.10
46		16.10
47		15.95
48		16.12
49		16.25
50		16.12
51		16.22
52		16.20
53		16.27
54		16.35
55		16.27
56		16.35
57		16.60
58		16.40
59		16.42
60		16.52
61		16.75
62		16.65
63		16.72
64		16.72
65		16.85
66		16.95
67		16.95
68		17.10
69		17.12
70		17.10
71		17.29
72		17.34
73		17.34
74		17.49
75		17.52
76		17.52
77		17.72
78		17.49
79		17.59
80		17.67
81		17.67
82		17.67
83		17.72
84		17.64
85		17.64
86		17.82
87		17.49
88		17.49
89		17.44
90		17.49
91		17.22
92		17.15
93		17.02
94		16.95
95		16.85
96		16.70
97		16.62
98		16.57
99		16.45
100		16.40
101		16.35
102		16.22
103		16.22
104		16.15
105		16.05
106		16.08
107		15.98
108		15.98
109		16.00
110		16.03
111		15.93
112		16.00
113		15.98
114		16.03
115		16.22
116		16.12
117		16.25
118		16.75
119		16.37
120		16.52
121		16.65
122		16.60
123		16.67
124		16.70
125		16.42
126		16.65
127		16.60
128		16.52
129		16.55
130		16.42
131		16.32
132		16.35
133		16.25
134		16.17
135		16.17
136		16.08
137		16.00
138		16.00
139		15.98
140		15.95
141		15.95
142		15.85
143		15.85
144		15.60
145		15.78
146		15.78
147		15.83
148		15.78
149		15.78
150		15.80
151		15.73
152		15.75
153		15.78
154		15.68
155		15.68
156		15.55
157		15.63
158		15.80
159		15.70
160		15.70
161		15.70
162		15.68
163		15.65
164		15.65
165		15.68
166		15.70
167		15.70
