#t		Ta_1-Ta_2		Ta_2-Ta_3		Ta_3-Ta_4		Ta_4-Ta_5		Ta_5-Ta_6
8.57143		0.00653022		0.00705611		0.00598867		0.00352321		0.00328266
8.68132		0.00646205		0.0069319		0.00596906		0.00349482		0.00326544
8.79121		0.00639834		0.00683195		0.0058693		0.00346586		0.00324797
8.9011		0.00634242		0.00672172		0.00578815		0.0034384		0.00322962
9.01099		0.00627586		0.006598		0.00576659		0.00341347		0.00321171
9.12088		0.00621164		0.00649614		0.00567355		0.00338632		0.00319189
9.23077		0.00615642		0.00639071		0.00557966		0.00336197		0.00317174
9.34066		0.00609291		0.00626889		0.00555333		0.00333873		0.00315145
9.45055		0.0060268		0.00616688		0.0054684		0.00331378		0.00313112
9.56044		0.00597271		0.00606667		0.00536581		0.00329051		0.00311048
9.67033		0.00591055		0.00594843		0.00533256		0.00326775		0.00309073
9.78022		0.00584544		0.00584598		0.00525816		0.00324355		0.00307059
9.89011		0.00578997		0.00575199		0.00514943		0.00321931		0.00305043
10		0.00572904		0.0056395		0.0051095		0.00319493		0.00302968
10.1099		0.00566275		0.00553911		0.00504658		0.00316859		0.00301045
10.2198		0.00560698		0.00545116		0.00493672		0.00314126		0.00298981
10.3297		0.00554677		0.00534573		0.00489048		0.00311445		0.00296877
10.4396		0.00548052		0.00524717		0.00483897		0.00308607		0.00294873
10.5495		0.00542146		0.00516459		0.00473366		0.00305585		0.00292933
10.6593		0.00536299		0.00506755		0.00468076		0.00302656		0.00290879
10.7692		0.00529628		0.00497233		0.00464095		0.00299573		0.00288813
10.8791		0.0052379		0.00489557		0.00454179		0.00296401		0.0028678
10.989		0.00518102		0.00480715		0.00448303		0.00293255		0.00284725
11.0989		0.00511572		0.00471599		0.00445029		0.0029006		0.00282722
11.2088		0.00505675		0.00464408		0.0043599		0.00286855		0.00280821
11.3187		0.00500102		0.00456379		0.00429471		0.00283701		0.00278746
11.4286		0.00493725		0.00447779		0.00426736		0.00280699		0.00276746
11.5385		0.0048766		0.00441055		0.00418586		0.00277552		0.00274805
11.6484		0.00482231		0.00433847		0.00411594		0.00274698		0.00272852
11.7582		0.00475927		0.00425854		0.00409142		0.00272028		0.0027102
11.8681		0.00469714		0.00419453		0.00402083		0.00269282		0.00269203
11.978		0.00464272		0.00412996		0.00394714		0.00266747		0.00267478
12.0879		0.0045808		0.00405524		0.00392324		0.00264437		0.00265628
12.1978		0.00451796		0.00399427		0.00386376		0.00262046		0.00264035
12.3077		0.00446345		0.00393739		0.00378875		0.00259868		0.00262478
12.4176		0.00440319		0.00386816		0.00376458		0.00257888		0.00260995
12.5275		0.00434144		0.00380989		0.00371556		0.00255833		0.00259618
12.6374		0.0042873		0.00375799		0.00364145		0.00253934		0.00258218
12.7473		0.00423066		0.00369383		0.00361475		0.00252202		0.00256867
12.8571		0.00417097		0.00363645		0.00357634		0.00250379		0.00255585
12.967		0.00411959		0.00358776		0.00350405		0.00248654		0.00254453
13.0769		0.00406652		0.00352735		0.00347454		0.00246921		0.00253351
13.1868		0.00401074		0.00347066		0.00344529		0.00245134		0.00252174
13.2967		0.00396273		0.0034254		0.00337664		0.00243404		0.00251221
13.4066		0.0039155		0.00336823		0.0033431		0.00241792		0.00250201
13.5165		0.00386433		0.00331288		0.00332028		0.00240059		0.00249127
13.6264		0.00382068		0.00326845		0.00325668		0.00238345		0.00248141
13.7363		0.00377872		0.00321641		0.00321881		0.00236741		0.00247081
13.8462		0.00373338		0.00316249		0.00320071		0.00235113		0.00245892
13.956		0.00369301		0.00312095		0.00314344		0.0023338		0.00244816
14.0659		0.00365575		0.00307382		0.00310292		0.00231774		0.00243594
