0		15.65
1		15.63
2		15.68
3		15.68
4		15.63
5		15.68
6		15.63
7		15.55
8		15.65
9		15.63
10		15.55
11		15.68
12		15.55
13		15.55
14		15.55
15		15.53
16		15.53
17		15.38
18		15.50
19		15.53
20		15.60
21		15.30
22		15.58
23		15.68
24		15.55
25		15.63
26		15.68
27		15.58
28		15.60
29		15.65
30		15.70
31		15.68
32		15.68
33		15.68
34		15.73
35		15.63
36		15.68
37		15.70
38		15.78
39		15.63
40		15.75
41		15.65
42		15.68
43		15.50
44		15.63
45		15.58
46		15.65
47		15.60
48		15.58
49		15.58
50		15.53
51		15.58
52		15.60
53		15.55
54		15.58
55		15.58
56		15.53
57		15.60
58		15.58
59		15.53
60		15.63
61		15.58
62		15.63
63		15.63
64		15.63
65		15.68
66		15.78
67		15.75
68		15.73
69		15.75
70		15.78
71		15.75
72		15.73
73		15.73
74		15.75
75		15.65
76		15.78
77		15.78
78		15.73
79		15.75
80		15.78
81		15.75
82		15.70
83		15.73
84		15.68
85		15.75
86		15.73
87		15.68
88		15.68
89		15.73
90		15.68
91		15.73
92		15.65
93		15.63
94		15.68
95		15.75
96		15.70
97		15.65
98		15.70
99		15.65
100		15.65
101		15.65
102		15.58
103		15.68
104		15.80
105		15.65
106		15.68
107		15.55
108		15.60
109		15.63
110		15.65
111		15.60
112		15.65
113		15.58
114		15.60
115		15.70
116		15.63
117		15.63
118		15.65
119		15.65
120		15.60
121		15.68
122		15.53
123		15.50
124		15.58
125		15.53
126		15.53
127		15.53
128		15.50
129		15.60
130		15.58
131		15.53
132		15.60
133		15.80
134		15.53
135		15.65
136		15.63
137		15.58
138		15.70
139		15.63
140		15.65
141		15.60
142		15.65
143		15.68
144		15.70
145		15.63
146		15.68
147		15.70
148		15.38
149		15.70
150		15.68
151		15.60
152		15.68
153		15.63
154		15.68
155		15.68
156		15.63
157		15.63
158		15.65
159		15.55
160		15.58
161		15.63
162		15.10
163		15.55
164		15.63
165		15.58
166		15.58
167		15.53
168		15.53
169		15.63
170		15.65
171		15.58
172		15.58
173		15.65
174		15.35
175		15.63
176		15.60
177		15.60
178		15.65
179		15.68
180		15.55
181		15.63
182		15.68
183		15.60
184		15.65
185		15.65
186		15.68
187		15.73
188		15.85
189		15.68
190		15.83
191		15.68
192		15.73
193		15.78
194		15.68
195		15.68
196		15.73
197		16.00
198		15.70
199		15.70
200		15.48
201		15.78
202		15.68
203		15.63
204		15.73
205		15.78
206		15.70
207		15.80
208		15.75
209		15.78
210		15.75
211		15.75
212		15.78
213		15.88
214		15.75
215		15.83
216		15.85
217		15.78
218		15.75
219		15.60
220		15.45
221		15.83
222		15.80
223		15.75
224		15.70
225		15.75
226		15.83
227		15.78
228		15.78
229		15.78
230		15.80
231		15.78
232		15.73
233		15.88
234		15.78
235		15.80
236		15.80
237		15.75
238		15.70
239		15.73
240		15.73
241		15.73
242		15.93
243		15.68
244		15.70
245		15.80
246		15.65
247		15.68
248		15.70
249		15.65
250		15.73
251		15.70
252		15.63
253		15.68
254		15.68
255		15.60
256		15.80
257		15.63
258		15.55
259		15.68
260		15.58
261		15.55
262		15.63
263		15.48
264		15.60
265		15.70
266		15.60
267		15.60
268		15.70
269		15.65
270		15.65
271		15.68
