0		17.92
1		17.92
2		17.77
3		17.92
4		17.87
5		17.99
6		17.97
7		17.99
8		18.12
9		18.04
10		18.12
11		18.14
12		18.14
13		18.19
14		18.19
15		18.14
16		18.27
17		17.87
18		18.19
19		18.32
20		17.74
21		18.19
22		18.22
23		18.19
24		18.19
25		18.22
26		18.12
27		18.07
28		18.09
29		17.97
30		17.92
31		17.97
32		17.87
33		17.84
34		17.87
35		17.72
36		17.69
37		17.72
38		17.59
39		17.59
40		17.52
41		17.42
42		17.59
43		17.52
44		17.44
45		17.52
46		17.47
47		17.44
48		17.49
49		17.44
50		17.32
51		17.57
52		17.49
53		17.52
54		17.59
55		17.59
56		17.52
57		17.72
58		17.57
59		17.64
60		17.74
61		17.69
62		17.74
63		17.69
64		17.72
65		17.69
66		17.84
67		17.62
68		17.79
69		17.82
70		17.74
71		17.82
72		17.82
73		17.69
74		17.72
75		17.67
76		17.64
77		17.67
78		17.42
79		17.57
80		17.59
81		17.52
82		17.42
83		17.57
84		17.39
85		17.42
86		17.42
87		17.37
88		17.34
89		17.37
90		17.37
91		17.27
92		17.17
93		17.22
94		17.22
95		17.22
96		17.15
97		17.22
98		17.32
99		17.10
100		17.15
101		17.10
102		17.12
103		17.07
104		17.07
105		17.02
106		17.07
107		17.00
108		17.00
109		17.07
110		16.95
111		16.97
112		17.10
113		16.90
114		16.95
115		16.97
116		16.90
117		16.95
118		16.90
119		16.72
120		16.90
121		16.90
122		16.82
123		16.87
124		16.87
125		16.82
126		16.87
127		16.87
128		16.85
129		16.87
130		16.82
131		16.82
132		16.82
133		16.82
134		16.85
135		16.80
136		16.85
137		16.87
138		16.72
139		16.52
140		16.82
141		17.05
142		16.75
143		16.85
144		16.57
145		16.77
146		16.82
147		16.87
148		16.82
149		16.80
150		16.82
151		16.77
152		16.85
153		16.77
154		16.85
155		16.85
156		16.80
157		16.77
158		16.85
159		16.80
160		16.82
161		16.77
162		16.80
163		16.77
164		16.90
165		16.77
166		16.80
167		16.67
168		16.80
169		16.85
170		16.85
171		16.85
172		16.87
173		16.92
174		16.85
175		16.95
176		16.90
177		16.90
178		16.92
179		16.97
180		16.87
181		17.02
182		16.97
183		16.92
184		17.00
185		16.95
186		16.82
187		17.00
188		16.92
189		16.87
190		16.97
191		16.87
192		16.87
193		16.95
194		17.17
195		16.85
196		16.87
197		16.85
198		16.80
199		16.82
200		16.77
201		16.77
202		16.77
203		16.72
204		16.75
205		16.77
206		16.70
207		16.75
208		16.82
209		16.65
210		16.70
211		16.72
212		16.67
213		16.70
214		16.70
215		16.62
216		16.70
217		16.70
218		16.70
219		16.75
220		16.67
221		16.75
222		16.85
223		16.72
224		16.72
225		16.77
226		16.67
227		16.67
228		17.12
229		16.65
230		16.62
231		16.45
232		16.65
233		16.62
234		16.70
235		16.60
236		16.75
237		16.70
238		16.67
239		16.70
240		16.60
241		16.67
242		16.75
243		16.75
244		16.82
245		16.87
246		16.87
247		16.92
248		17.05
249		17.27
250		17.10
251		17.47
252		17.34
253		17.34
254		17.37
255		17.34
256		17.37
257		17.37
258		17.44
259		17.39
260		17.39
261		17.34
262		17.34
263		17.32
264		17.29
265		17.15
266		17.20
267		17.12
268		17.17
269		17.10
270		17.07
271		17.12
272		17.07
273		17.00
274		17.07
275		16.95
276		16.95
277		17.02
278		16.92
279		16.95
280		16.92
281		16.90
282		16.95
283		17.00
284		16.90
285		16.95
286		17.02
287		16.90
288		16.95
289		16.90
290		16.95
291		16.97
292		17.07
293		16.90
294		17.00
295		17.02
296		16.95
297		16.95
298		17.00
299		17.00
300		17.00
301		17.02
302		17.02
303		17.10
304		17.07
305		17.10
306		17.22
307		17.12
308		17.17
309		17.02
310		17.24
311		17.27
312		17.39
313		17.34
314		17.44
315		17.29
316		17.49
317		17.57
318		17.62
319		17.57
320		17.67
321		17.64
322		17.57
323		17.72
324		17.69
325		17.67
326		17.57
327		17.62
328		17.57
329		17.59
330		17.54
331		17.49
332		17.52
333		17.42
334		17.34
335		17.49
336		17.32
337		17.32
338		17.34
339		17.27
340		17.22
341		17.29
342		17.20
343		17.22
344		17.22
345		17.12
346		17.12
347		17.22
348		17.02
349		17.12
350		17.05
351		17.05
352		17.10
353		17.02
354		16.92
355		17.02
356		16.92
357		16.92
358		17.02
359		16.90
360		16.90
361		16.95
362		16.92
363		16.82
364		16.82
365		16.80
366		16.85
367		16.82
368		16.75
369		16.72
370		16.80
371		16.75
372		16.75
373		16.75
374		16.77
375		16.70
376		16.72
377		16.57
378		16.70
379		16.65
380		16.72
381		16.60
382		16.62
383		16.65
384		16.62
385		16.67
386		16.60
387		16.62
388		16.57
389		16.55
390		16.62
391		16.55
392		16.60
393		16.57
