0	0.0534668	0.0556641	0.0595703	0.0546875	0.0576172	0.0563965	0.0000000	0.0563965
1	0.0541992	0.0559082	0.0588379	0.0546875	0.0583496	0.0563965	0.0000000	0.0559082
2	0.0537109	0.0559082	0.0593262	0.0544434	0.0576172	0.0563965	0.0000000	0.0554199
3	0.0541992	0.0563965	0.0590820	0.0546875	0.0576172	0.0566406	0.0000000	0.0559082
4	0.0541992	0.0559082	0.0590820	0.0566406	0.0578613	0.0559082	0.0000000	0.0556641
5	0.0539551	0.0556641	0.0595703	0.0546875	0.0576172	0.0566406	0.0000000	0.0554199
6	0.0541992	0.0561523	0.0588379	0.0549316	0.0576172	0.0566406	0.0000000	0.0556641
7	0.0532227	0.0556641	0.0588379	0.0554199	0.0578613	0.0537109	0.0000000	0.0551758
8	0.0541992	0.0551758	0.0593262	0.0554199	0.0576172	0.0566406	0.0000000	0.0554199
9	0.0544434	0.0556641	0.0598145	0.0556641	0.0583496	0.0571289	0.0000000	0.0554199
10	0.0537109	0.0554199	0.0588379	0.0554199	0.0573731	0.0541992	0.0000000	0.0551758
11	0.0541992	0.0551758	0.0593262	0.0556641	0.0576172	0.0563965	0.0000000	0.0551758
12	0.0549316	0.0554199	0.0590820	0.0556641	0.0571289	0.0561523	0.0000000	0.0556641
13	0.0546875	0.0549316	0.0588379	0.0559082	0.0581055	0.0559082	0.0000000	0.0549316
14	0.0546875	0.0549316	0.0593262	0.0561523	0.0581055	0.0563965	0.0000000	0.0551758
15	0.0551758	0.0549316	0.0588379	0.0566406	0.0578613	0.0559082	0.0000000	0.0556641
16	0.0544434	0.0546875	0.0588379	0.0563965	0.0576172	0.0556641	0.0000000	0.0541992
17	0.0549316	0.0546875	0.0598145	0.0566406	0.0578613	0.0561523	0.0000000	0.0554199
18	0.0554199	0.0546875	0.0593262	0.0568848	0.0578613	0.0544434	0.0000000	0.0559082
19	0.0549316	0.0544434	0.0595703	0.0568848	0.0578613	0.0554199	0.0000000	0.0549316
20	0.0541992	0.0541992	0.0600586	0.0566406	0.0583496	0.0559082	0.0000000	0.0549316
21	0.0551758	0.0541992	0.0590820	0.0568848	0.0578613	0.0559082	0.0000000	0.0554199
22	0.0551758	0.0539551	0.0593262	0.0563965	0.0576172	0.0554199	0.0000000	0.0551758
23	0.0551758	0.0537109	0.0605469	0.0568848	0.0581055	0.0556641	0.0000000	0.0554199
24	0.0554199	0.0537109	0.0588379	0.0568848	0.0581055	0.0537109	0.0000000	0.0551758
25	0.0546875	0.0532227	0.0595703	0.0566406	0.0583496	0.0559082	0.0000000	0.0546875
26	0.0551758	0.0537109	0.0595703	0.0568848	0.0583496	0.0551758	0.0000000	0.0556641
27	0.0549316	0.0534668	0.0590820	0.0554199	0.0576172	0.0551758	0.0000000	0.0554199
28	0.0546875	0.0534668	0.0590820	0.0563965	0.0581055	0.0556641	0.0000000	0.0551758
29	0.0551758	0.0534668	0.0585938	0.0568848	0.0581055	0.0556641	0.0000000	0.0554199
30	0.0549316	0.0534668	0.0581055	0.0566406	0.0576172	0.0554199	0.0000000	0.0551758
31	0.0551758	0.0529785	0.0585938	0.0571289	0.0581055	0.0559082	0.0000000	0.0549316
32	0.0551758	0.0532227	0.0578613	0.0573731	0.0581055	0.0554199	0.0000000	0.0559082
33	0.0546875	0.0532227	0.0573731	0.0563965	0.0578613	0.0551758	0.0000000	0.0549316
34	0.0541992	0.0534668	0.0581055	0.0568848	0.0581055	0.0556641	0.0000000	0.0554199
35	0.0549316	0.0534668	0.0578613	0.0576172	0.0576172	0.0559082	0.0000000	0.0546875
36	0.0549316	0.0534668	0.0573731	0.0571289	0.0583496	0.0576172	0.0000000	0.0549316
37	0.0539551	0.0537109	0.0576172	0.0573731	0.0583496	0.0559082	0.0000000	0.0551758
38	0.0551758	0.0539551	0.0573731	0.0566406	0.0581055	0.0556641	0.0000000	0.0556641
39	0.0546875	0.0541992	0.0568848	0.0568848	0.0590820	0.0561523	0.0000000	0.0551758
40	0.0544434	0.0546875	0.0578613	0.0566406	0.0585938	0.0561523	0.0000000	0.0554199
41	0.0546875	0.0546875	0.0573731	0.0571289	0.0578613	0.0559082	0.0000000	0.0556641
42	0.0544434	0.0549316	0.0578613	0.0571289	0.0583496	0.0561523	0.0000000	0.0554199
43	0.0546875	0.0551758	0.0578613	0.0568848	0.0583496	0.0568848	0.0000000	0.0563965
44	0.0546875	0.0559082	0.0578613	0.0573731	0.0583496	0.0561523	0.0000000	0.0556641
45	0.0544434	0.0559082	0.0583496	0.0573731	0.0576172	0.0559082	0.0000000	0.0544434
46	0.0544434	0.0559082	0.0583496	0.0571289	0.0583496	0.0571289	0.0000000	0.0559082
47	0.0544434	0.0563965	0.0576172	0.0573731	0.0585938	0.0568848	0.0000000	0.0559082
48	0.0541992	0.0563965	0.0585938	0.0573731	0.0581055	0.0563965	0.0000000	0.0556641
49	0.0539551	0.0568848	0.0583496	0.0568848	0.0583496	0.0559082	0.0000000	0.0563965
50	0.0539551	0.0568848	0.0578613	0.0566406	0.0578613	0.0559082	0.0000000	0.0556641
51	0.0532227	0.0568848	0.0588379	0.0568848	0.0581055	0.0559082	0.0000000	0.0551758
52	0.0532227	0.0573731	0.0588379	0.0568848	0.0581055	0.0556641	0.0000000	0.0561523
53	0.0527344	0.0576172	0.0583496	0.0563965	0.0581055	0.0551758	0.0000000	0.0559082
54	0.0520020	0.0573731	0.0590820	0.0563965	0.0583496	0.0551758	0.0000000	0.0556641
55	0.0522461	0.0576172	0.0583496	0.0563965	0.0578613	0.0551758	0.0000000	0.0556641
56	0.0517578	0.0573731	0.0578613	0.0563965	0.0583496	0.0554199	0.0000000	0.0554199
57	0.0512695	0.0576172	0.0583496	0.0561523	0.0583496	0.0551758	0.0000000	0.0554199
58	0.0515137	0.0581055	0.0578613	0.0566406	0.0581055	0.0556641	0.0000000	0.0585938
59	0.0517578	0.0583496	0.0576172	0.0563965	0.0581055	0.0554199	0.0000000	0.0559082
60	0.0515137	0.0576172	0.0583496	0.0566406	0.0583496	0.0554199	0.0000000	0.0561523
61	0.0520020	0.0585938	0.0571289	0.0563965	0.0585938	0.0549316	0.0000000	0.0563965
62	0.0517578	0.0583496	0.0573731	0.0563965	0.0581055	0.0546875	0.0000000	0.0561523
63	0.0520020	0.0578613	0.0578613	0.0566406	0.0581055	0.0554199	0.0000000	0.0559082
64	0.0524902	0.0581055	0.0578613	0.0568848	0.0583496	0.0549316	0.0000000	0.0568848
65	0.0520020	0.0581055	0.0578613	0.0568848	0.0583496	0.0566406	0.0000000	0.0556641
66	0.0529785	0.0581055	0.0585938	0.0568848	0.0583496	0.0554199	0.0000000	0.0561523
67	0.0537109	0.0583496	0.0578613	0.0566406	0.0581055	0.0551758	0.0000000	0.0566406
68	0.0537109	0.0585938	0.0583496	0.0561523	0.0583496	0.0556641	0.0000000	0.0556641
69	0.0534668	0.0581055	0.0585938	0.0561523	0.0583496	0.0554199	0.0000000	0.0566406
70	0.0546875	0.0583496	0.0578613	0.0568848	0.0581055	0.0554199	0.0000000	0.0563965
71	0.0544434	0.0581055	0.0581055	0.0554199	0.0581055	0.0554199	0.0000000	0.0561523
72	0.0554199	0.0581055	0.0581055	0.0554199	0.0581055	0.0561523	0.0000000	0.0563965
73	0.0554199	0.0583496	0.0578613	0.0566406	0.0583496	0.0559082	0.0000000	0.0559082
74	0.0554199	0.0583496	0.0578613	0.0554199	0.0583496	0.0559082	0.0000000	0.0556641
75	0.0559082	0.0583496	0.0583496	0.0554199	0.0581055	0.0556641	0.0000000	0.0563965
76	0.0559082	0.0583496	0.0581055	0.0556641	0.0583496	0.0549316	0.0000000	0.0561523
77	0.0559082	0.0585938	0.0581055	0.0554199	0.0583496	0.0563965	0.0000000	0.0556641
78	0.0561523	0.0583496	0.0578613	0.0554199	0.0583496	0.0556641	0.0000000	0.0561523
79	0.0566406	0.0588379	0.0576172	0.0551758	0.0583496	0.0559082	0.0000000	0.0559082
80	0.0563965	0.0583496	0.0576172	0.0549316	0.0581055	0.0563965	0.0000000	0.0561523
81	0.0571289	0.0588379	0.0576172	0.0549316	0.0583496	0.0568848	0.0000000	0.0576172
82	0.0573731	0.0585938	0.0573731	0.0539551	0.0581055	0.0563965	0.0000000	0.0556641
83	0.0573731	0.0585938	0.0578613	0.0544434	0.0583496	0.0571289	0.0000000	0.0559082
84	0.0576172	0.0585938	0.0576172	0.0532227	0.0581055	0.0563965	0.0000000	0.0566406
85	0.0573731	0.0583496	0.0571289	0.0537109	0.0581055	0.0563965	0.0000000	0.0561523
86	0.0578613	0.0585938	0.0576172	0.0537109	0.0581055	0.0571289	0.0000000	0.0559082
87	0.0581055	0.0585938	0.0566406	0.0534668	0.0583496	0.0571289	0.0000000	0.0563965
88	0.0581055	0.0583496	0.0571289	0.0532227	0.0585938	0.0581055	0.0000000	0.0554199
89	0.0581055	0.0588379	0.0576172	0.0537109	0.0581055	0.0571289	0.0000000	0.0556641
90	0.0585938	0.0588379	0.0571289	0.0534668	0.0593262	0.0571289	0.0000000	0.0556641
91	0.0593262	0.0583496	0.0573731	0.0532227	0.0578613	0.0561523	0.0000000	0.0551758
92	0.0585938	0.0585938	0.0573731	0.0537109	0.0578613	0.0566406	0.0000000	0.0559082
93	0.0585938	0.0585938	0.0563965	0.0537109	0.0571289	0.0563965	0.0000000	0.0551758
94	0.0585938	0.0581055	0.0563965	0.0537109	0.0576172	0.0563965	0.0000000	0.0549316
95	0.0583496	0.0585938	0.0573731	0.0541992	0.0576172	0.0556641	0.0000000	0.0556641
96	0.0593262	0.0585938	0.0563965	0.0541992	0.0578613	0.0566406	0.0000000	0.0551758
97	0.0588379	0.0585938	0.0568848	0.0541992	0.0573731	0.0556641	0.0000000	0.0544434
98	0.0593262	0.0583496	0.0566406	0.0541992	0.0573731	0.0556641	0.0000000	0.0549316
99	0.0593262	0.0588379	0.0563965	0.0546875	0.0576172	0.0551758	0.0000000	0.0551758
100	0.0588379	0.0583496	0.0571289	0.0549316	0.0571289	0.0554199	0.0000000	0.0544434
101	0.0590820	0.0588379	0.0563965	0.0551758	0.0571289	0.0549316	0.0000000	0.0551758
102	0.0593262	0.0588379	0.0559082	0.0551758	0.0571289	0.0549316	0.0000000	0.0541992
103	0.0590820	0.0585938	0.0566406	0.0554199	0.0568848	0.0554199	0.0000000	0.0541992
104	0.0593262	0.0588379	0.0563965	0.0556641	0.0568848	0.0551758	0.0000000	0.0541992
105	0.0593262	0.0588379	0.0566406	0.0554199	0.0568848	0.0546875	0.0000000	0.0512695
106	0.0593262	0.0585938	0.0571289	0.0556641	0.0568848	0.0554199	0.0000000	0.0544434
107	0.0595703	0.0588379	0.0566406	0.0551758	0.0576172	0.0556641	0.0000000	0.0551758
108	0.0593262	0.0590820	0.0566406	0.0554199	0.0566406	0.0556641	0.0000000	0.0541992
109	0.0595703	0.0588379	0.0571289	0.0556641	0.0568848	0.0559082	0.0000000	0.0546875
110	0.0595703	0.0590820	0.0566406	0.0561523	0.0566406	0.0559082	0.0000000	0.0593262
111	0.0593262	0.0585938	0.0563965	0.0559082	0.0566406	0.0561523	0.0000000	0.0544434
112	0.0595703	0.0585938	0.0571289	0.0559082	0.0566406	0.0561523	0.0000000	0.0549316
113	0.0595703	0.0595703	0.0563965	0.0561523	0.0566406	0.0559082	0.0000000	0.0563965
114	0.0590820	0.0588379	0.0581055	0.0559082	0.0566406	0.0563965	0.0000000	0.0561523
115	0.0588379	0.0590820	0.0568848	0.0554199	0.0566406	0.0566406	0.0000000	0.0568848
116	0.0590820	0.0595703	0.0566406	0.0554199	0.0566406	0.0578613	0.0000000	0.0571289
117	0.0593262	0.0588379	0.0566406	0.0551758	0.0568848	0.0571289	0.0000000	0.0568848
118	0.0598145	0.0588379	0.0573731	0.0554199	0.0566406	0.0571289	0.0000000	0.0583496
119	0.0593262	0.0593262	0.0563965	0.0551758	0.0561523	0.0566406	0.0000000	0.0585938
120	0.0590820	0.0588379	0.0573731	0.0546875	0.0566406	0.0571289	0.0000000	0.0590820
121	0.0593262	0.0590820	0.0563965	0.0546875	0.0568848	0.0573731	0.0000000	0.0603027
122	0.0598145	0.0593262	0.0559082	0.0541992	0.0566406	0.0571289	0.0000000	0.0600586
123	0.0593262	0.0588379	0.0566406	0.0546875	0.0563965	0.0573731	0.0000000	0.0607910
124	0.0595703	0.0590820	0.0568848	0.0544434	0.0566406	0.0568848	0.0000000	0.0615234
125	0.0595703	0.0588379	0.0566406	0.0541992	0.0566406	0.0571289	0.0000000	0.0610352
126	0.0593262	0.0590820	0.0571289	0.0546875	0.0566406	0.0571289	0.0000000	0.0615234
127	0.0598145	0.0593262	0.0566406	0.0546875	0.0568848	0.0573731	0.0000000	0.0622559
128	0.0595703	0.0590820	0.0571289	0.0549316	0.0568848	0.0571289	0.0000000	0.0622559
129	0.0593262	0.0590820	0.0571289	0.0551758	0.0573731	0.0568848	0.0000000	0.0622559
130	0.0595703	0.0590820	0.0573731	0.0556641	0.0571289	0.0554199	0.0000000	0.0627441
131	0.0595703	0.0590820	0.0561523	0.0554199	0.0571289	0.0571289	0.0000000	0.0610352
132	0.0598145	0.0588379	0.0573731	0.0556641	0.0571289	0.0576172	0.0000000	0.0622559
133	0.0600586	0.0595703	0.0568848	0.0559082	0.0568848	0.0571289	0.0000000	0.0625000
134	0.0598145	0.0585938	0.0568848	0.0559082	0.0571289	0.0566406	0.0000000	0.0620117
135	0.0595703	0.0590820	0.0573731	0.0563965	0.0571289	0.0571289	0.0000000	0.0622559
136	0.0598145	0.0593262	0.0568848	0.0563965	0.0563965	0.0566406	0.0000000	0.0620117
137	0.0595703	0.0590820	0.0571289	0.0563965	0.0576172	0.0566406	0.0000000	0.0610352
138	0.0595703	0.0593262	0.0573731	0.0566406	0.0573731	0.0566406	0.0000000	0.0620117
139	0.0603027	0.0593262	0.0571289	0.0571289	0.0573731	0.0563965	0.0000000	0.0622559
140	0.0598145	0.0588379	0.0573731	0.0573731	0.0581055	0.0554199	0.0000000	0.0617676
141	0.0598145	0.0593262	0.0573731	0.0568848	0.0573731	0.0563965	0.0000000	0.0620117
142	0.0603027	0.0593262	0.0566406	0.0568848	0.0576172	0.0551758	0.0000000	0.0620117
143	0.0595703	0.0590820	0.0571289	0.0568848	0.0576172	0.0561523	0.0000000	0.0610352
144	0.0590820	0.0593262	0.0581055	0.0568848	0.0581055	0.0559082	0.0000000	0.0610352
145	0.0593262	0.0593262	0.0568848	0.0571289	0.0576172	0.0556641	0.0000000	0.0607910
146	0.0595703	0.0588379	0.0581055	0.0568848	0.0576172	0.0554199	0.0000000	0.0607910
147	0.0598145	0.0588379	0.0573731	0.0571289	0.0576172	0.0551758	0.0000000	0.0605469
148	0.0600586	0.0590820	0.0571289	0.0568848	0.0578613	0.0551758	0.0000000	0.0603027
149	0.0595703	0.0590820	0.0576172	0.0568848	0.0578613	0.0556641	0.0000000	0.0598145
150	0.0598145	0.0595703	0.0578613	0.0566406	0.0583496	0.0554199	0.0000000	0.0603027
151	0.0598145	0.0593262	0.0571289	0.0568848	0.0581055	0.0549316	0.0000000	0.0593262
152	0.0595703	0.0585938	0.0578613	0.0576172	0.0581055	0.0554199	0.0000000	0.0595703
153	0.0595703	0.0593262	0.0573731	0.0573731	0.0581055	0.0546875	0.0000000	0.0595703
154	0.0598145	0.0590820	0.0573731	0.0568848	0.0581055	0.0556641	0.0000000	0.0590820
155	0.0598145	0.0595703	0.0578613	0.0568848	0.0581055	0.0551758	0.0000000	0.0588379
156	0.0603027	0.0593262	0.0573731	0.0563965	0.0585938	0.0551758	0.0000000	0.0566406
157	0.0598145	0.0590820	0.0576172	0.0568848	0.0585938	0.0549316	0.0000000	0.0585938
158	0.0600586	0.0590820	0.0578613	0.0571289	0.0581055	0.0551758	0.0000000	0.0583496
159	0.0603027	0.0590820	0.0573731	0.0571289	0.0578613	0.0549316	0.0000000	0.0576172
160	0.0600586	0.0585938	0.0573731	0.0568848	0.0581055	0.0561523	0.0000000	0.0578613
161	0.0598145	0.0588379	0.0573731	0.0568848	0.0578613	0.0551758	0.0000000	0.0583496
162	0.0600586	0.0590820	0.0568848	0.0571289	0.0583496	0.0549316	0.0000000	0.0571289
163	0.0600586	0.0590820	0.0576172	0.0568848	0.0583496	0.0537109	0.0000000	0.0573731
164	0.0598145	0.0590820	0.0578613	0.0568848	0.0583496	0.0554199	0.0000000	0.0576172
165	0.0598145	0.0593262	0.0578613	0.0568848	0.0583496	0.0551758	0.0000000	0.0561523
166	0.0595703	0.0588379	0.0576172	0.0573731	0.0578613	0.0551758	0.0000000	0.0566406
167	0.0598145	0.0590820	0.0583496	0.0573731	0.0583496	0.0554199	0.0000000	0.0576172
168	0.0598145	0.0590820	0.0573731	0.0573731	0.0583496	0.0549316	0.0000000	0.0568848
169	0.0598145	0.0590820	0.0578613	0.0573731	0.0581055	0.0554199	0.0000000	0.0566406
170	0.0598145	0.0593262	0.0581055	0.0571289	0.0581055	0.0556641	0.0000000	0.0568848
171	0.0600586	0.0593262	0.0576172	0.0571289	0.0581055	0.0554199	0.0000000	0.0566406
172	0.0598145	0.0590820	0.0585938	0.0571289	0.0583496	0.0554199	0.0000000	0.0566406
173	0.0598145	0.0590820	0.0585938	0.0573731	0.0583496	0.0556641	0.0000000	0.0566406
174	0.0598145	0.0593262	0.0583496	0.0578613	0.0583496	0.0556641	0.0000000	0.0561523
175	0.0593262	0.0593262	0.0590820	0.0573731	0.0585938	0.0554199	0.0000000	0.0559082
176	0.0598145	0.0595703	0.0590820	0.0571289	0.0583496	0.0559082	0.0000000	0.0566406
177	0.0595703	0.0590820	0.0583496	0.0571289	0.0583496	0.0551758	0.0000000	0.0556641
178	0.0600586	0.0588379	0.0595703	0.0573731	0.0585938	0.0554199	0.0000000	0.0561523
179	0.0598145	0.0593262	0.0588379	0.0571289	0.0585938	0.0568848	0.0000000	0.0559082
180	0.0593262	0.0593262	0.0590820	0.0568848	0.0583496	0.0559082	0.0000000	0.0554199
181	0.0595703	0.0590820	0.0598145	0.0563965	0.0585938	0.0563965	0.0000000	0.0559082
182	0.0600586	0.0593262	0.0595703	0.0566406	0.0583496	0.0559082	0.0000000	0.0563965
183	0.0598145	0.0588379	0.0595703	0.0559082	0.0583496	0.0563965	0.0000000	0.0551758
184	0.0593262	0.0590820	0.0600586	0.0554199	0.0585938	0.0566406	0.0000000	0.0556641
185	0.0595703	0.0590820	0.0585938	0.0554199	0.0585938	0.0561523	0.0000000	0.0561523
186	0.0598145	0.0585938	0.0598145	0.0546875	0.0585938	0.0556641	0.0000000	0.0551758
187	0.0590820	0.0588379	0.0598145	0.0546875	0.0585938	0.0563965	0.0000000	0.0556641
188	0.0593262	0.0590820	0.0593262	0.0541992	0.0583496	0.0563965	0.0000000	0.0554199
189	0.0590820	0.0585938	0.0595703	0.0544434	0.0583496	0.0566406	0.0000000	0.0554199
190	0.0590820	0.0588379	0.0603027	0.0541992	0.0581055	0.0566406	0.0000000	0.0561523
191	0.0593262	0.0588379	0.0598145	0.0541992	0.0585938	0.0571289	0.0000000	0.0539551
192	0.0590820	0.0581055	0.0595703	0.0541992	0.0581055	0.0566406	0.0000000	0.0554199
193	0.0585938	0.0585938	0.0598145	0.0541992	0.0585938	0.0568848	0.0000000	0.0556641
194	0.0585938	0.0585938	0.0590820	0.0544434	0.0581055	0.0561523	0.0000000	0.0561523
195	0.0581055	0.0585938	0.0598145	0.0539551	0.0585938	0.0566406	0.0000000	0.0551758
196	0.0578613	0.0583496	0.0598145	0.0544434	0.0585938	0.0563965	0.0000000	0.0559082
197	0.0578613	0.0585938	0.0593262	0.0539551	0.0585938	0.0571289	0.0000000	0.0551758
198	0.0571289	0.0583496	0.0603027	0.0541992	0.0588379	0.0568848	0.0000000	0.0556641
199	0.0571289	0.0585938	0.0600586	0.0541992	0.0585938	0.0566406	0.0000000	0.0571289
200	0.0563965	0.0583496	0.0593262	0.0537109	0.0585938	0.0566406	0.0000000	0.0551758
201	0.0559082	0.0583496	0.0600586	0.0544434	0.0583496	0.0566406	0.0000000	0.0556641
202	0.0559082	0.0585938	0.0595703	0.0544434	0.0581055	0.0568848	0.0000000	0.0539551
203	0.0556641	0.0581055	0.0593262	0.0544434	0.0581055	0.0566406	0.0000000	0.0559082
204	0.0549316	0.0581055	0.0603027	0.0541992	0.0576172	0.0571289	0.0000000	0.0559082
205	0.0551758	0.0583496	0.0593262	0.0546875	0.0590820	0.0551758	0.0000000	0.0563965
206	0.0546875	0.0583496	0.0585938	0.0544434	0.0576172	0.0566406	0.0000000	0.0529785
207	0.0541992	0.0581055	0.0600586	0.0544434	0.0573731	0.0568848	0.0000000	0.0559082
208	0.0544434	0.0583496	0.0593262	0.0534668	0.0573731	0.0561523	0.0000000	0.0559082
209	0.0539551	0.0581055	0.0593262	0.0546875	0.0571289	0.0571289	0.0000000	0.0551758
210	0.0534668	0.0578613	0.0595703	0.0546875	0.0571289	0.0568848	0.0000000	0.0561523
211	0.0537109	0.0581055	0.0588379	0.0544434	0.0568848	0.0573731	0.0000000	0.0563965
212	0.0534668	0.0578613	0.0593262	0.0546875	0.0573731	0.0571289	0.0000000	0.0541992
213	0.0537109	0.0573731	0.0595703	0.0546875	0.0566406	0.0573731	0.0000000	0.0561523
214	0.0539551	0.0573731	0.0590820	0.0549316	0.0559082	0.0566406	0.0000000	0.0559082
215	0.0537109	0.0571289	0.0593262	0.0544434	0.0561523	0.0571289	0.0000000	0.0556641
216	0.0539551	0.0568848	0.0598145	0.0546875	0.0561523	0.0573731	0.0000000	0.0559082
217	0.0541992	0.0568848	0.0583496	0.0541992	0.0556641	0.0571289	0.0000000	0.0551758
218	0.0537109	0.0561523	0.0590820	0.0544434	0.0559082	0.0573731	0.0000000	0.0551758
219	0.0546875	0.0566406	0.0590820	0.0541992	0.0561523	0.0573731	0.0000000	0.0559082
220	0.0549316	0.0563965	0.0590820	0.0544434	0.0556641	0.0571289	0.0000000	0.0510254
