0		17.92
1		17.92
2		17.97
3		17.79
4		17.94
5		17.97
6		18.02
7		17.99
8		18.04
9		18.22
10		17.94
11		17.97
12		17.97
13		17.94
14		17.97
15		17.77
16		17.72
17		17.84
18		17.77
19		17.67
20		17.74
21		17.79
22		17.62
23		17.52
24		17.67
25		17.42
26		17.42
27		17.32
28		17.27
29		17.22
30		17.17
31		17.07
32		17.12
33		17.02
34		17.05
35		17.05
36		16.92
37		17.02
38		16.95
39		16.85
40		16.92
41		16.87
42		16.92
43		16.87
44		16.87
45		16.82
46		16.87
47		16.85
48		16.85
49		16.87
50		16.87
51		16.85
52		16.90
53		16.85
54		16.92
55		16.90
56		16.85
57		16.82
58		16.75
59		16.92
60		16.80
61		16.77
62		16.87
63		16.80
64		16.75
65		16.75
66		16.87
67		16.80
68		16.82
69		16.92
70		16.95
71		16.97
72		17.10
73		17.24
74		17.17
75		17.32
76		17.29
77		17.37
78		17.12
79		17.34
80		17.34
81		17.37
82		17.10
83		17.27
84		17.22
85		17.10
86		17.10
87		17.00
88		16.92
89		16.95
90		16.85
91		16.75
92		16.77
93		16.67
94		16.65
95		16.65
96		16.57
97		16.52
98		16.52
99		16.50
100		16.42
101		16.75
102		16.37
103		16.37
104		16.40
105		16.25
106		16.35
107		16.30
108		16.27
109		16.35
110		16.32
111		16.22
112		16.25
113		16.08
114		16.27
115		16.25
116		16.25
117		16.25
118		16.25
119		16.25
120		16.20
121		16.27
122		16.22
123		16.22
124		16.40
125		16.20
126		16.25
127		16.25
128		16.20
129		16.20
130		16.25
131		16.22
132		16.27
133		16.27
134		16.20
135		16.30
136		16.27
137		16.27
138		16.30
139		16.30
140		16.25
141		16.35
142		16.30
143		16.30
144		16.30
145		16.25
146		16.27
147		16.47
148		16.30
149		16.35
150		16.40
151		16.37
152		16.40
153		16.42
154		16.40
155		16.50
156		16.55
157		16.45
158		16.47
159		16.45
160		16.37
161		16.52
162		16.52
163		16.47
164		16.62
165		16.55
166		16.62
167		16.67
168		16.60
169		16.67
170		16.87
171		16.77
172		16.90
173		16.92
174		16.92
175		17.00
176		17.42
177		17.02
178		17.20
179		17.17
180		17.20
181		17.32
182		17.37
183		17.34
184		17.27
185		17.44
186		17.44
187		17.42
188		17.42
189		17.37
190		17.39
191		17.32
192		17.27
193		17.12
194		17.17
195		17.12
196		17.17
197		17.05
198		17.05
199		17.02
200		16.92
201		16.87
202		16.87
203		16.80
204		16.87
205		16.77
206		16.72
207		16.75
208		16.70
209		16.67
210		16.70
211		16.65
212		16.65
213		16.67
214		16.55
215		16.57
216		16.65
217		16.60
218		16.55
219		16.62
220		16.55
221		16.60
222		16.57
223		16.57
224		16.60
225		16.62
226		16.52
227		16.67
228		16.57
229		16.60
230		16.72
231		16.65
232		16.72
233		16.75
234		16.80
235		16.75
236		16.82
237		16.70
238		16.80
239		16.80
240		16.70
241		16.82
242		16.80
243		16.75
244		16.80
245		16.80
246		16.72
247		16.75
248		16.65
249		16.70
250		16.72
251		16.65
252		16.57
253		16.60
254		16.55
255		16.52
256		16.52
257		16.47
258		16.45
259		16.47
260		16.37
261		16.37
262		16.57
263		16.32
264		16.32
265		16.27
266		16.12
267		16.27
268		16.22
269		16.05
270		16.25
271		16.20
272		16.20
273		16.22
274		16.15
275		16.15
276		16.20
277		16.15
278		16.12
279		16.12
280		16.12
281		16.05
282		16.37
283		16.08
284		16.10
285		16.15
286		16.12
287		16.10
288		16.17
289		16.52
290		16.15
291		16.20
292		16.08
293		16.15
294		16.12
295		16.12
296		16.17
297		16.17
298		16.22
299		16.20
300		16.15
301		16.17
302		16.20
303		16.22
304		16.22
305		16.40
306		16.25
307		16.27
308		16.42
309		16.35
310		16.42
311		16.47
312		16.50
313		16.52
314		16.62
315		16.72
316		16.77
317		16.82
318		16.95
319		16.95
320		17.02
321		16.97
322		17.10
323		17.10
324		17.12
325		17.15
326		17.02
327		17.07
328		17.02
329		16.82
330		17.00
331		17.02
332		16.97
333		16.90
334		16.82
335		16.82
336		16.80
337		16.75
338		16.67
339		16.62
340		16.72
341		16.50
342		16.67
343		16.62
344		16.50
345		16.60
346		16.52
347		16.55
348		16.52
349		16.45
350		16.45
351		16.50
352		16.42
353		16.45
354		16.47
355		16.42
356		16.40
357		16.40
358		16.37
359		16.37
360		16.40
361		16.32
362		16.35
363		16.35
364		16.27
365		16.30
366		16.32
367		16.27
368		16.30
369		16.32
370		16.27
371		16.37
372		16.25
373		16.30
374		16.32
375		16.40
376		16.32
377		16.30
378		16.27
379		16.35
380		16.37
381		16.12
382		16.40
383		16.40
384		16.37
385		16.42
386		16.45
387		16.40
388		16.50
389		16.47
390		16.47
391		16.52
392		16.55
393		16.52
