### index 0 
3.73626       0.00830941             
 4.72527       0.0102655        
 6.26374       0.00677489       
 4.61538       0.00446842       
 5.6044       0.00353951        


#### index 1

0.0080294198    0.035
0.0063488436    0.065
0.0063859611    0.1
0.0065000065    0.135
0.005352937     0.165

